recid,reit,smrt,tog_nr,dag,man,dyp_min,dyp_max,vf,nr,le,ky,kt,aldur,osl,sl,li
100287,462,3,6,16,03,154,145,73,2,64,2,1,5,2518,2041,229
100287,462,3,6,16,03,154,145,73,3,59,1,1,5,2287,1790,206
100287,462,3,6,16,03,154,145,73,4,39,1,1,3,612,508,22
100287,462,3,6,16,03,154,145,73,5,35,1,1,3,385,345,8
100288,462,3,7,17,03,153,145,73,1,57,2,1,5,1634,1405,78
100288,462,3,7,17,03,153,145,73,2,64,2,1,5,2549,2085,144
100288,462,3,7,17,03,153,145,73,3,60,1,2,5,1949,1616,114
100288,462,3,7,17,03,153,145,73,4,42,1,1,5,624,509,18
100288,462,3,7,17,03,153,145,73,5,34,1,1,3,309,267,13
100289,462,4,13,17,03,180,170,73,1,90,2,2,8,6980,5754,421
100289,462,4,13,17,03,180,170,73,2,58,2,1,6,2024,1631,150
100289,462,4,13,17,03,180,170,73,3,57,2,1,5,1862,1535,151
100289,462,4,13,17,03,180,170,73,4,56,2,1,5,1617,1343,107
100289,462,4,13,17,03,180,170,73,5,62,1,1,5,2262,1879,205
100289,462,4,13,17,03,180,170,73,6,70,1,2,6,3304,2676,301
100289,462,4,13,17,03,180,170,73,7,53,2,1,5,1433,1193,107
100289,462,4,13,17,03,180,170,73,8,61,2,1,5,2258,1970,87
100290,462,4,8,17,03,170,170,73,1,75,2,2,6,4058,3354,267
100290,462,4,8,17,03,170,170,73,10,59,1,1,5,1883,1579,76
100290,462,4,8,17,03,170,170,73,11,68,1,1,5,2972,2434,245
100290,462,4,8,17,03,170,170,73,12,63,1,2,5,2625,2009,251
100290,462,4,8,17,03,170,170,73,13,73,1,1,6,2985,2487,248
100290,462,4,8,17,03,170,170,73,14,57,1,1,5,1940,1543,145
100290,462,4,8,17,03,170,170,73,15,64,2,2,5,2424,1973,222
100290,462,4,8,17,03,170,170,73,17,38,2,1,3,520,417,35
100290,462,4,8,17,03,170,170,73,18,38,2,1,4,567,448,32
100290,462,4,8,17,03,170,170,73,19,43,1,1,3,694,591,45
100290,462,4,8,17,03,170,170,73,2,58,1,1,5,1774,1475,145
100290,462,4,8,17,03,170,170,73,3,63,1,1,5,2276,1898,192
100290,462,4,8,17,03,170,170,73,4,68,2,1,5,2685,2228,219
100290,462,4,8,17,03,170,170,73,5,79,2,2,7,5136,3996,461
100290,462,4,8,17,03,170,170,73,6,56,1,1,6,1781,1486,149
100290,462,4,8,17,03,170,170,73,8,44,1,1,3,745,642,48
100290,462,4,8,17,03,170,170,73,9,46,1,1,4,892,770,58
100292,462,3,3,17,03,190,175,73,1,68,1,2,5,2702,2170,226
100292,462,3,3,17,03,190,175,73,2,63,1,2,5,2510,2134,220
100292,462,3,3,17,03,190,175,73,3,63,1,2,5,2426,2032,191
100292,462,3,3,17,03,190,175,73,4,75,1,2,7,4678,3660,362
100292,462,3,3,17,03,190,175,73,5,60,2,1,5,1902,1595,149
100292,462,3,3,17,03,190,175,73,6,54,1,1,4,1501,1256,82
100292,462,3,3,17,03,190,175,73,7,60,1,1,5,1966,1678,122
100292,462,3,3,17,03,190,175,73,8,62,2,2,6,2531,1946,296
100292,462,3,3,17,03,190,175,73,9,33,1,1,3,333,301,8
100293,462,3,4,17,03,160,180,73,1,76,1,2,7,4764,3680,550
100293,462,3,4,17,03,160,180,73,2,64,2,1,5,2384,1835,218
100293,462,3,4,17,03,160,180,73,3,63,2,1,5,2363,1963,228
100293,462,3,4,17,03,160,180,73,4,59,2,1,6,1772,1566,76
100293,462,3,4,17,03,160,180,73,5,51,2,1,4,1322,1116,87
100294,462,3,5,17,03,160,200,73,1,58,1,2,5,1982,1531,187
100294,462,3,5,17,03,160,200,73,2,61,2,1,7,2120,1835,219
100294,462,3,5,17,03,160,200,73,3,62,2,1,5,2137,1782,74
100294,462,3,5,17,03,160,200,73,4,52,2,1,6,1455,1067,109
100294,462,3,5,17,03,160,200,73,5,41,1,1,4,639,567,19
100295,462,3,17,17,03,147,145,73,1,89,2,2,8,8370,5778,680
100295,462,3,17,17,03,147,145,73,2,63,1,1,8,2242,1885,145
100295,462,3,17,17,03,147,145,73,3,65,2,2,5,2339,1863,123
100295,462,3,17,17,03,147,145,73,4,60,1,2,7,2276,1807,95
100295,462,3,17,17,03,147,145,73,5,46,2,1,5,854,729,20
100296,463,4,1,17,03,137,127,73,1,66,2,1,6,2916,2305,128
100296,463,4,1,17,03,137,127,73,2,51,1,1,5,1263,1002,73
100296,463,4,1,17,03,137,127,73,3,52,1,1,5,1404,1217,49
100296,463,4,1,17,03,137,127,73,4,40,2,1,4,562,465,11
100297,462,4,2,17,03,220,220,73,1,90,1,2,8,6820,5448,235
100297,462,4,2,17,03,220,220,73,2,62,1,2,5,2457,1900,243
100297,462,4,2,17,03,220,220,73,3,62,1,2,5,2454,1953,244
100297,462,4,2,17,03,220,220,73,4,64,2,1,5,2474,2062,186
100297,462,4,2,17,03,220,220,73,5,54,1,1,5,1628,1362,140
100297,462,4,2,17,03,220,220,73,6,47,1,1,4,1013,845,70
100298,413,2,12,17,03,175,150,73,10,67,1,1,5,2732,2222,272
100298,413,2,12,17,03,175,150,73,11,66,1,2,6,2583,2221,101
100298,413,2,12,17,03,175,150,73,12,57,1,2,5,1679,1399,124
100298,413,2,12,17,03,175,150,73,2,50,2,1,5,1195,978,64
100298,413,2,12,17,03,175,150,73,3,55,1,1,5,1381,1192,85
100298,413,2,12,17,03,175,150,73,4,65,1,2,5,2870,2260,272
100298,413,2,12,17,03,175,150,73,5,80,2,1,6,5168,4104,460
100298,413,2,12,17,03,175,150,73,6,89,1,2,8,6995,5182,574
100298,413,2,12,17,03,175,150,73,7,68,2,2,5,2225,1711,266
100298,413,2,12,17,03,175,150,73,8,62,1,2,6,2511,2016,208
100299,413,2,6,17,03,127,137,73,1,91,1,2,7,8100,6695,325
100299,413,2,6,17,03,127,137,73,2,63,2,2,4,2388,1910,286
100299,413,2,6,17,03,127,137,73,3,65,1,1,5,2354,1907,102
100299,413,2,6,17,03,127,137,73,4,61,1,2,5,2071,1644,178
100299,413,2,6,17,03,127,137,73,5,38,2,1,3,419,376,9
100300,413,2,13,17,03,174,181,73,1,69,2,1,5,3236,2765,72
100300,413,2,13,17,03,174,181,73,2,69,2,2,5,3504,2830,295
100300,413,2,13,17,03,174,181,73,3,83,2,1,6,5566,4576,151
100300,413,2,13,17,03,174,181,73,5,29,1,1,2,183,168,2
100301,413,1,5,17,03,141,165,73,1,70,1,2,6,3532,2662,173
100301,413,1,5,17,03,141,165,73,2,71,1,1,6,3674,2992,190
100301,413,1,5,17,03,141,165,73,3,75,2,1,6,3824,3158,116
100301,413,1,5,17,03,141,165,73,4,90,2,2,8,8420,6335,711
100301,413,1,5,17,03,141,165,73,5,63,2,1,6,2968,2363,134
100301,413,1,5,17,03,141,165,73,6,56,2,1,5,1923,1556,87
100301,413,1,5,17,03,141,165,73,7,71,1,1,6,3646,2833,110
100301,413,1,5,17,03,141,165,73,8,75,1,2,6,3902,3148,162
100301,413,1,5,17,03,141,165,73,9,66,2,1,6,3318,2599,116
100302,413,1,7,17,03,151,158,73,1,95,2,2,7,8230,6485,609
100302,413,1,7,17,03,151,158,73,10,64,2,1,5,2805,2139,187
100302,413,1,7,17,03,151,158,73,11,57,2,1,5,1743,1467,17
100302,413,1,7,17,03,151,158,73,12,63,2,1,5,2425,1930,126
100302,413,1,7,17,03,151,158,73,13,63,1,1,5,2303,1879,101
100302,413,1,7,17,03,151,158,73,14,67,1,2,5,2954,2418,220
100302,413,1,7,17,03,151,158,73,15,58,1,2,5,2087,1658,53
100302,413,1,7,17,03,151,158,73,16,41,2,1,3,573,521,9
100302,413,1,7,17,03,151,158,73,17,55,1,1,5,1778,1434,113
100302,413,1,7,17,03,151,158,73,18,71,1,2,6,3658,2732,299
100302,413,1,7,17,03,151,158,73,19,59,2,1,5,2101,1609,172
100302,413,1,7,17,03,151,158,73,2,95,1,2,7,8040,5692,525
100302,413,1,7,17,03,151,158,73,20,54,1,1,5,1381,1168,91
100302,413,1,7,17,03,151,158,73,21,56,1,2,5,1658,1322,103
100302,413,1,7,17,03,151,158,73,3,67,2,1,5,2798,2336,118
100302,413,1,7,17,03,151,158,73,4,93,1,1,7,7125,6110,242
100302,413,1,7,17,03,151,158,73,5,62,1,2,5,2400,1914,195
100302,413,1,7,17,03,151,158,73,6,52,1,1,4,1286,1195,77
100302,413,1,7,17,03,151,158,73,7,61,2,1,6,2179,1733,185
100302,413,1,7,17,03,151,158,73,8,76,1,2,6,4324,3488,302
100302,413,1,7,17,03,151,158,73,9,64,1,1,5,2630,1986,73
100303,413,1,14,18,03,140,130,73,1,83,1,1,6,6005,4872,248
100303,413,1,14,18,03,140,130,73,2,80,2,1,8,5206,4400,207
100303,413,1,14,18,03,140,130,73,3,61,2,1,6,2123,1719,53
100303,413,1,14,18,03,140,130,73,4,59,2,1,5,1737,1478,62
100303,413,1,14,18,03,140,130,73,5,46,2,1,3,906,801,16
100304,413,1,15,18,03,160,130,73,1,69,1,2,5,3078,2423,216
100304,413,1,15,18,03,160,130,73,10,63,2,1,5,2775,2070,118
100304,413,1,15,18,03,160,130,73,11,69,2,1,6,2576,2299,88
100304,413,1,15,18,03,160,130,73,12,58,2,1,5,1765,1459,102
100304,413,1,15,18,03,160,130,73,13,72,2,2,6,3736,2935,413
100304,413,1,15,18,03,160,130,73,2,96,2,2,9,9115,6920,820
100304,413,1,15,18,03,160,130,73,3,88,1,2,7,7040,5646,513
100304,413,1,15,18,03,160,130,73,4,65,2,1,5,2569,2114,103
100304,413,1,15,18,03,160,130,73,5,62,2,1,5,2370,1881,113
100304,413,1,15,18,03,160,130,73,6,53,2,1,5,1617,1342,78
100304,413,1,15,18,03,160,130,73,7,77,2,2,7,4942,3622,479
100304,413,1,15,18,03,160,130,73,8,84,1,2,8,6025,4398,433
100304,413,1,15,18,03,160,130,73,9,64,1,2,5,2783,2111,240
100305,414,4,1,18,03,165,130,73,1,77,1,2,6,4266,3146,186
100305,414,4,1,18,03,165,130,73,2,69,2,2,6,3990,3010,385
100305,414,4,1,18,03,165,130,73,3,75,1,2,7,4212,3130,349
100305,414,4,1,18,03,165,130,73,4,68,1,2,6,3670,2606,201
100305,414,4,1,18,03,165,130,73,5,73,1,1,6,3328,2887,119
100306,414,3,3,18,03,140,115,73,1,100,2,2,9,11785,8745,1169
100306,414,3,3,18,03,140,115,73,10,98,2,2,8,10220,7595,933
100306,414,3,3,18,03,140,115,73,11,92,2,2,10,9905,6505,847
100306,414,3,3,18,03,140,115,73,12,64,2,1,5,2621,2154,101
100306,414,3,3,18,03,140,115,73,2,94,2,2,7,10105,7195,892
100306,414,3,3,18,03,140,115,73,3,70,1,2,5,3476,2830,337
100306,414,3,3,18,03,140,115,73,4,61,1,2,5,2643,1945,168
100306,414,3,3,18,03,140,115,73,5,93,2,2,8,10465,7210,1113
100306,414,3,3,18,03,140,115,73,6,86,2,2,8,6430,5012,279
100306,414,3,3,18,03,140,115,73,7,84,2,2,8,6425,4788,504
100306,414,3,3,18,03,140,115,73,8,87,1,2,8,6275,5230,364
100306,414,3,3,18,03,140,115,73,9,92,2,2,8,8295,6370,581
100307,414,3,31,18,03,70,70,73,1,126,2,2,10,30000,21700,2800
100307,414,3,31,18,03,70,70,73,2,119,1,2,10,21005,15455,1058
100307,414,3,31,18,03,70,70,73,3,88,2,2,8,6970,5084,495
100307,414,3,31,18,03,70,70,73,4,38,2,1,3,477,399,24
100308,414,3,11,18,03,110,110,73,1,94,2,2,10,10020,7455,781
100308,414,3,11,18,03,110,110,73,2,85,1,2,8,5460,4180,384
100308,414,3,11,18,03,110,110,73,3,38,1,1,3,484,435,10
100308,414,3,11,18,03,110,110,73,4,35,2,1,3,389,351,4
100308,414,3,11,18,03,110,110,73,5,36,2,1,3,441,405,7
100309,363,1,11,18,03,180,218,73,1,87,2,2,8,6380,5060,585
100309,363,1,11,18,03,180,218,73,2,64,1,2,5,2406,1943,132
100309,363,1,11,18,03,180,218,73,3,76,2,2,6,3834,3150,299
100309,363,1,11,18,03,180,218,73,4,60,2,2,5,2057,1707,159
100309,363,1,11,18,03,180,218,73,5,68,2,2,5,2918,2425,255
100310,413,3,17,18,03,147,188,73,1,79,2,2,6,3796,3116,332
100310,413,3,17,18,03,147,188,73,2,77,1,2,7,4090,3458,146
100310,413,3,17,18,03,147,188,73,3,68,1,2,6,2740,2220,167
100310,413,3,17,18,03,147,188,73,4,65,2,2,6,2773,2215,290
100311,413,3,18,18,03,126,144,73,1,92,2,2,8,7285,5708,689
100311,413,3,18,18,03,126,144,73,2,89,1,2,9,8035,5790,672
100311,413,3,18,18,03,126,144,73,3,61,1,2,5,2100,1660,156
100311,413,3,18,18,03,126,144,73,4,44,2,1,3,771,680,22
100311,413,3,18,18,03,126,144,73,5,38,2,1,3,525,474,15
100312,413,4,4,18,03,170,163,73,1,61,1,1,4,2114,1732,88
100312,413,4,4,18,03,170,163,73,2,67,1,2,5,2885,2377,130
100312,413,4,4,18,03,170,163,73,3,76,1,2,6,4736,3620,391
100312,413,4,4,18,03,170,163,73,4,70,1,2,6,2989,2414,268
100312,413,4,4,18,03,170,163,73,5,79,1,2,6,4732,3906,161
100313,413,4,3,18,03,177,187,73,1,79,2,2,6,5156,4120,347
100313,413,4,3,18,03,177,187,73,10,64,2,1,5,2327,1931,345
100313,413,4,3,18,03,177,187,73,11,61,1,1,5,2096,1806,178
100313,413,4,3,18,03,177,187,73,12,69,1,2,5,3248,2715,235
100313,413,4,3,18,03,177,187,73,13,72,1,1,5,3124,2629,285
100313,413,4,3,18,03,177,187,73,14,68,1,1,5,3008,2655,205
100313,413,4,3,18,03,177,187,73,15,69,2,1,6,2390,1939,275
100313,413,4,3,18,03,177,187,73,16,62,2,1,5,2188,1844,213
100313,413,4,3,18,03,177,187,73,17,67,2,1,5,2483,2116,228
100313,413,4,3,18,03,177,187,73,18,55,2,1,5,1456,1237,130
100313,413,4,3,18,03,177,187,73,19,86,1,2,7,7095,5400,678
100313,413,4,3,18,03,177,187,73,2,57,2,1,5,1757,1501,133
100313,413,4,3,18,03,177,187,73,20,57,2,1,4,1877,1533,205
100313,413,4,3,18,03,177,187,73,21,55,1,1,4,1379,1212,97
100313,413,4,3,18,03,177,187,73,22,64,1,1,5,2421,2041,160
100313,413,4,3,18,03,177,187,73,23,69,2,2,6,3218,2548,344
100313,413,4,3,18,03,177,187,73,24,69,2,1,6,2791,2495,180
100313,413,4,3,18,03,177,187,73,25,64,1,1,6,2513,2182,266
100313,413,4,3,18,03,177,187,73,3,60,2,1,5,2406,2003,223
100313,413,4,3,18,03,177,187,73,4,60,2,1,5,2036,1743,145
100313,413,4,3,18,03,177,187,73,5,79,1,2,7,4238,3542,379
100313,413,4,3,18,03,177,187,73,6,70,2,2,6,3678,3038,188
100313,413,4,3,18,03,177,187,73,7,74,2,1,6,3518,2976,325
100313,413,4,3,18,03,177,187,73,8,65,2,2,6,2911,2273,259
100313,413,4,3,18,03,177,187,73,9,65,2,1,6,2380,2069,180
100314,413,4,2,19,03,375,269,73,1,73,1,2,7,3626,2838,389
100314,413,4,2,19,03,375,269,73,2,90,2,2,8,6710,5316,603
100314,413,4,2,19,03,375,269,73,3,75,2,1,5,3264,2924,112
100314,413,4,2,19,03,375,269,73,4,59,1,1,5,1555,1395,98
100314,413,4,2,19,03,375,269,73,5,63,2,1,5,1988,1687,178
100315,413,4,11,19,03,178,230,73,1,76,2,2,6,4352,3552,428
100315,413,4,11,19,03,178,230,73,2,85,1,2,7,5672,4734,333
100315,413,4,11,19,03,178,230,73,3,78,1,1,6,4110,3498,380
100315,413,4,11,19,03,178,230,73,4,66,2,2,6,2323,1904,195
100315,413,4,11,19,03,178,230,73,5,74,2,2,6,3344,2705,327
100315,413,4,11,19,03,178,230,73,6,69,2,2,6,2954,2307,289
100315,413,4,11,19,03,178,230,73,7,63,1,1,6,2170,1926,122
100316,413,4,1,19,03,300,250,73,2,81,2,1,6,4074,3424,312
100316,413,4,1,19,03,300,250,73,4,82,1,2,8,5430,4236,291
100316,413,4,1,19,03,300,250,73,5,82,2,1,7,4838,4004,507
100317,412,3,1,19,03,330,290,73,1,95,1,2,9,10440,7695,601
100317,412,3,1,19,03,330,290,73,2,101,1,2,9,9620,7390,547
100317,412,3,1,19,03,330,290,73,3,78,2,2,6,4844,3656,420
100317,412,3,1,19,03,330,290,73,4,91,2,2,9,7780,6025,663
100317,412,3,1,19,03,330,290,73,5,79,2,2,7,5448,4350,499
100317,412,3,1,19,03,330,290,73,6,99,2,2,9,8770,6915,588
100317,412,3,1,19,03,330,290,73,7,84,2,2,9,7060,4992,553
100317,412,3,1,19,03,330,290,73,8,70,2,1,6,2644,2286,2
100317,412,3,1,19,03,330,290,73,9,88,1,2,8,6890,4744,524
100318,413,4,16,19,03,160,155,73,1,70,2,2,6,2961,2415,234
100318,413,4,16,19,03,160,155,73,10,62,1,1,5,2152,1815,236
100318,413,4,16,19,03,160,155,73,11,66,1,2,5,2735,2248,236
100318,413,4,16,19,03,160,155,73,12,56,1,1,5,1760,1467,114
100318,413,4,16,19,03,160,155,73,13,68,2,2,6,3008,2468,264
100318,413,4,16,19,03,160,155,73,14,60,2,1,5,2079,1872,149
100318,413,4,16,19,03,160,155,73,15,65,1,1,5,2970,2443,298
100318,413,4,16,19,03,160,155,73,16,60,2,1,5,2103,1753,217
100318,413,4,16,19,03,160,155,73,17,60,2,1,5,1978,1697,165
100318,413,4,16,19,03,160,155,73,18,69,1,2,5,2951,2434,259
100318,413,4,16,19,03,160,155,73,19,57,2,1,5,1615,1370,138
100318,413,4,16,19,03,160,155,73,2,48,1,1,4,1019,906,75
100318,413,4,16,19,03,160,155,73,20,59,1,1,5,2009,1722,144
100318,413,4,16,19,03,160,155,73,22,80,2,2,6,5058,4134,487
100318,413,4,16,19,03,160,155,73,23,67,2,1,6,2823,2312,185
100318,413,4,16,19,03,160,155,73,24,60,1,1,5,1948,1678,127
100318,413,4,16,19,03,160,155,73,3,60,1,1,4,2006,1665,148
100318,413,4,16,19,03,160,155,73,4,55,1,1,4,1560,1340,108
100318,413,4,16,19,03,160,155,73,5,66,2,1,5,2545,2106,200
100318,413,4,16,19,03,160,155,73,6,70,2,2,6,3304,2466,272
100318,413,4,16,19,03,160,155,73,7,62,2,1,5,2519,2040,293
100318,413,4,16,19,03,160,155,73,8,59,2,1,5,2012,1724,206
100319,412,3,13,19,03,195,250,73,1,68,2,2,7,2975,2483,250
100319,412,3,13,19,03,195,250,73,10,67,2,1,5,2972,2510,254
100319,412,3,13,19,03,195,250,73,11,61,2,2,5,2029,1661,189
100319,412,3,13,19,03,195,250,73,12,66,1,1,6,2409,2052,193
100319,412,3,13,19,03,195,250,73,13,92,2,2,9,8035,6335,652
100319,412,3,13,19,03,195,250,73,14,69,1,2,5,3062,2612,270
100319,412,3,13,19,03,195,250,73,15,64,1,2,5,2601,2058,325
100319,412,3,13,19,03,195,250,73,17,63,1,2,5,2430,1939,284
100319,412,3,13,19,03,195,250,73,18,64,1,1,6,2525,2152,203
100319,412,3,13,19,03,195,250,73,2,60,1,1,5,1836,1533,187
100319,412,3,13,19,03,195,250,73,3,72,2,2,6,3878,2927,557
100319,412,3,13,19,03,195,250,73,4,66,2,1,6,2502,2100,226
100319,412,3,13,19,03,195,250,73,5,71,1,1,6,3288,2743,267
100319,412,3,13,19,03,195,250,73,6,66,2,1,5,2347,2027,193
100319,412,3,13,19,03,195,250,73,7,70,2,2,6,3454,2889,254
100319,412,3,13,19,03,195,250,73,8,67,1,1,5,2655,2209,263
100319,412,3,13,19,03,195,250,73,9,66,2,1,5,2799,2398,284
100320,412,3,3,19,03,350,380,73,1,89,1,2,8,7240,5674,505
100320,412,3,3,19,03,350,380,73,2,85,2,2,8,7025,5158,886
100320,412,3,3,19,03,350,380,73,3,79,2,2,7,5446,4154,337
100320,412,3,3,19,03,350,380,73,4,72,1,2,5,3388,2732,467
100320,412,3,3,19,03,350,380,73,5,87,1,2,9,7990,5490,686
100320,412,3,3,19,03,350,380,73,6,103,2,2,9,11245,9080,726
100320,412,3,3,19,03,350,380,73,7,72,2,2,5,4230,3394,394
100320,412,3,3,19,03,350,380,73,8,66,2,1,5,2498,2094,250
100321,412,1,11,19,03,255,245,73,1,84,1,2,7,6130,4976,373
100321,412,1,11,19,03,255,245,73,2,81,1,2,7,5354,4082,435
100321,412,1,11,19,03,255,245,73,3,89,1,2,9,7565,5780,538
100321,412,1,11,19,03,255,245,73,4,72,2,1,6,3224,2776,171
100321,412,1,11,19,03,255,245,73,5,77,1,2,7,4556,3568,515
100322,412,1,4,19,03,180,175,73,1,57,2,1,5,1698,1405,182
100322,412,1,4,19,03,180,175,73,10,60,1,1,6,2218,1764,241
100322,412,1,4,19,03,180,175,73,11,58,2,1,5,2026,1681,195
100322,412,1,4,19,03,180,175,73,12,66,2,2,5,2906,2334,294
100322,412,1,4,19,03,180,175,73,13,68,1,1,6,2966,2352,344
100322,412,1,4,19,03,180,175,73,14,59,2,1,5,1841,1532,174
100322,412,1,4,19,03,180,175,73,15,58,2,1,4,1711,1425,166
100322,412,1,4,19,03,180,175,73,16,55,1,1,4,1706,1342,126
100322,412,1,4,19,03,180,175,73,17,57,1,1,5,1664,1397,159
100322,412,1,4,19,03,180,175,73,18,65,1,2,6,2524,1994,308
100322,412,1,4,19,03,180,175,73,19,63,1,2,5,2285,1777,234
100322,412,1,4,19,03,180,175,73,2,72,2,1,6,3600,2946,380
100322,412,1,4,19,03,180,175,73,20,68,2,1,5,2686,2184,306
100322,412,1,4,19,03,180,175,73,21,66,1,1,5,2069,1670,178
100322,412,1,4,19,03,180,175,73,22,64,2,1,5,2513,1926,235
100322,412,1,4,19,03,180,175,73,23,52,2,1,4,1405,1200,98
100322,412,1,4,19,03,180,175,73,24,56,1,1,5,1479,1251,126
100322,412,1,4,19,03,180,175,73,25,52,1,1,4,1287,1084,85
100322,412,1,4,19,03,180,175,73,3,67,2,1,5,2469,2101,214
100322,412,1,4,19,03,180,175,73,4,55,2,1,5,1622,1377,142
100322,412,1,4,19,03,180,175,73,5,78,2,2,7,4728,3618,35
100322,412,1,4,19,03,180,175,73,6,45,1,1,3,802,677,81
100322,412,1,4,19,03,180,175,73,7,60,2,1,5,1969,1606,165
100322,412,1,4,19,03,180,175,73,8,66,2,1,5,2696,2150,283
100323,412,1,2,19,03,158,144,73,1,72,2,1,6,2765,2416,56
100323,412,1,2,19,03,158,144,73,2,81,1,1,8,4458,3590,521
100323,412,1,2,19,03,158,144,73,3,76,1,1,8,3470,3008,249
100323,412,1,2,19,03,158,144,73,4,68,1,1,6,3322,2702,247
100323,412,1,2,19,03,158,144,73,5,67,1,1,6,2562,2258,89
100323,412,1,2,19,03,158,144,73,6,62,1,2,5,2239,1816,163
100324,321,2,4,14,03,143,129,73,1,77,2,2,7,3614,2941,236
100324,321,2,4,14,03,143,129,73,10,68,2,1,6,2138,1882,130
100324,321,2,4,14,03,143,129,73,2,102,1,2,8,11840,9260,519
100324,321,2,4,14,03,143,129,73,3,62,1,2,4,2157,1913,42
100324,321,2,4,14,03,143,129,73,4,82,2,2,8,5612,4460,558
100324,321,2,4,14,03,143,129,73,5,86,2,2,7,5822,4734,335
100324,321,2,4,14,03,143,129,73,6,76,2,1,5,3438,3150,127
100324,321,2,4,14,03,143,129,73,8,78,2,2,9,5060,3956,454
100324,321,2,4,14,03,143,129,73,9,83,1,2,8,4728,3704,192
100325,321,2,31,14,03,99,121,73,1,78,2,2,6,3648,3008,307
100325,321,2,31,14,03,99,121,73,10,79,1,2,8,4062,3520,142
100325,321,2,31,14,03,99,121,73,3,93,2,2,9,8630,7000,512
100325,321,2,31,14,03,99,121,73,4,88,1,2,7,6280,5110,245
100325,321,2,31,14,03,99,121,73,5,94,2,2,6,9370,8280,458
100325,321,2,31,14,03,99,121,73,6,85,1,2,6,4746,3902,196
100325,321,2,31,14,03,99,121,73,7,93,2,2,8,6630,5436,407
100325,321,2,31,14,03,99,121,73,8,84,1,2,9,5500,4486,69
100325,321,2,31,14,03,99,121,73,9,87,2,2,7,5834,4522,588
100326,371,3,12,14,03,117,125,73,1,77,1,2,5,4212,3380,168
100326,371,3,12,14,03,117,125,73,3,70,1,3,6,3114,2625,54
100327,371,3,11,14,03,133,130,73,1,73,1,2,7,4006,3074,222
100327,371,3,11,14,03,133,130,73,2,81,1,2,6,4476,3606,167
100327,371,3,11,14,03,133,130,73,3,83,2,2,7,5214,3868,728
100327,371,3,11,14,03,133,130,73,4,82,1,2,7,4580,3454,297
100327,371,3,11,14,03,133,130,73,5,69,1,2,4,3152,2452,222
100328,371,2,1,17,03,62,60,73,1,90,1,2,9,6680,5082,267
100328,371,2,1,17,03,62,60,73,2,114,1,3,8,16505,12090,818
100328,371,2,1,17,03,62,60,73,3,78,1,2,6,3752,3168,169
100329,371,2,2,17,03,72,82,73,1,87,1,2,6,5522,4572,202
100329,371,2,2,17,03,72,82,73,2,90,1,2,8,6960,5678,351
100329,371,2,2,17,03,72,82,73,3,100,1,2,5,9615,8160,412
100329,371,2,2,17,03,72,82,73,4,82,2,2,7,4516,3994,89
100329,371,2,2,17,03,72,82,73,5,90,1,2,7,6625,5696,393
100329,371,2,2,17,03,72,82,73,6,88,1,2,8,6910,5420,252
100330,371,4,31,17,03,89,118,73,1,96,1,2,7,9575,6975,528
100330,371,4,31,17,03,89,118,73,2,85,2,2,9,4956,3786,279
100330,371,4,31,17,03,89,118,73,3,103,2,2,9,12145,9030,642
100330,371,4,31,17,03,89,118,73,4,78,2,2,6,3792,3056,263
100330,371,4,31,17,03,89,118,73,5,97,1,2,7,8785,7335,232
100331,371,3,32,17,03,123,143,73,1,51,2,2,4,1229,944,140
100331,371,3,32,17,03,123,143,73,2,77,1,2,7,3822,3252,163
100331,371,3,32,17,03,123,143,73,3,60,1,2,4,1848,1639,132
100331,371,3,32,17,03,123,143,73,4,74,1,3,7,3934,3128,82
100331,371,3,32,17,03,123,143,73,5,57,1,3,5,1674,1395,46
100332,372,4,1,17,03,214,213,73,1,85,1,2,9,5108,4088,207
100332,372,4,1,17,03,214,213,73,2,75,1,2,6,3008,2415,164
100332,372,4,1,17,03,214,213,73,3,83,1,3,8,4478,3534,190
100332,372,4,1,17,03,214,213,73,4,77,2,4,8,3250,2976,61
100332,372,4,1,17,03,214,213,73,5,58,2,2,5,1674,1347,140
100333,322,2,2,17,03,260,200,73,1,75,1,4,6,3268,2823,255
100333,322,2,2,17,03,260,200,73,2,99,2,2,8,8245,6770,570
100333,322,2,2,17,03,260,200,73,3,82,1,2,7,4834,4018,195
100333,322,2,2,17,03,260,200,73,4,63,1,2,5,1939,1601,86
100333,322,2,2,17,03,260,200,73,5,79,1,2,6,4096,3350,254
100333,322,2,2,17,03,260,200,73,7,69,1,2,5,2679,2179,157
100333,322,2,2,17,03,260,200,73,9,61,1,2,5,1978,1654,66
100334,322,2,1,18,03,162,175,73,1,78,2,1,7,3664,3218,257
100334,322,2,1,18,03,162,175,73,10,94,2,2,7,7240,5542,888
100334,322,2,1,18,03,162,175,73,11,68,1,2,5,2674,2190,165
100334,322,2,1,18,03,162,175,73,12,82,1,2,6,4842,3758,363
100334,322,2,1,18,03,162,175,73,13,88,2,2,9,7970,5534,625
100334,322,2,1,18,03,162,175,73,14,82,1,2,6,4776,3854,423
100334,322,2,1,18,03,162,175,73,17,79,1,2,6,3758,3020,169
100334,322,2,1,18,03,162,175,73,18,79,2,2,7,3924,3296,203
100334,322,2,1,18,03,162,175,73,19,79,2,2,7,3676,3024,181
100334,322,2,1,18,03,162,175,73,2,82,2,2,7,4528,3704,180
100334,322,2,1,18,03,162,175,73,20,63,2,4,5,2050,1878,22
